"","GSM442574.CEL","GSM442574.CEL.gz","GSM442575.CEL","GSM442575.CEL.gz","GSM442576.CEL","GSM442576.CEL.gz","GSM442577.CEL","GSM442577.CEL.gz","GSM442578.CEL","GSM442578.CEL.gz","GSM442579.CEL","GSM442579.CEL.gz","GSM442580.CEL","GSM442580.CEL.gz"
"Gga.10182.1.S1_s_at",3.52934072654181,3.52934072654181,3.1233805903929,3.1233805903929,3.20304056197092,3.20304056197092,3.1233805903929,3.1233805903929,3.16210143614202,3.16210143614202,3.07917260207659,3.07917260207659,3.30789570133322,3.30789570133322
"Gga.10183.1.S1_s_at",2.9681661619767,2.9681661619767,2.92952522583238,2.92952522583238,2.94694557050941,2.94694557050941,2.99339169281414,2.99339169281414,3.00522250841521,3.00522250841521,2.99339169281414,2.99339169281414,3.04931430198489,3.04931430198489
"Gga.10184.1.S1_at",4.26590976755779,4.26590976755779,4.37111954050747,4.37111954050747,4.35635665365301,4.35635665365301,4.0685595328003,4.0685595328003,4.42546138956392,4.42546138956392,4.44771792650268,4.44771792650268,4.31708537272739,4.31708537272739
"Gga.10185.1.S1_at",4.38658664453059,4.38658664453059,4.10062015854124,4.10062015854124,4.27113386373689,4.27113386373689,4.31808503929134,4.31808503929134,4.27113386373689,4.27113386373689,4.27113386373689,4.27113386373689,4.15485406837494,4.15485406837494
"Gga.10186.1.S1_at",7.32350132643257,7.32350132643257,6.47635655816778,6.47635655816778,6.58744283485546,6.58744283485546,6.57041833210916,6.57041833210916,5.80286528147968,5.80286528147968,5.95345767439866,5.95345767439866,5.69342082999994,5.69342082999994
"Gga.10187.1.S1_at",3.21686240824995,3.21686240824995,3.25363095773005,3.25363095773005,3.25363095773005,3.25363095773005,3.36014973108409,3.36014973108409,3.1701787938507,3.1701787938507,3.34636784857712,3.34636784857712,3.25363095773005,3.25363095773005
"Gga.10188.1.S1_s_at",3.84261894467061,3.84261894467061,3.84261894467061,3.84261894467061,3.50863196889472,3.50863196889472,3.6858525151212,3.6858525151212,3.8683506541991,3.8683506541991,3.89039063999182,3.89039063999182,3.84261894467061,3.84261894467061
"Gga.10189.1.S1_at",3.12865570343476,3.12865570343476,3.3015717033586,3.3015717033586,3.3015717033586,3.3015717033586,3.3015717033586,3.3015717033586,3.5368194014023,3.5368194014023,3.3015717033586,3.3015717033586,3.2000069204057,3.2000069204057
"Gga.1019.1.S1_at",3.69332131947483,3.69332131947483,3.24747987099178,3.24747987099178,3.19218233198732,3.19218233198732,3.36275554099545,3.36275554099545,3.35460523506305,3.35460523506305,2.91324735247168,2.91324735247168,3.04055051715846,3.04055051715846
"Gga.10190.1.S1_at",3.23650894503885,3.23650894503885,3.25250605402318,3.25250605402318,3.21440338788978,3.21440338788978,3.21440338788978,3.21440338788978,3.21440338788978,3.21440338788978,2.93931546525886,2.93931546525886,3.14113381873453,3.14113381873453
"Gga.10191.1.S1_at",3.3705795869419,3.3705795869419,2.84721978888549,2.84721978888549,3.11126036400396,3.11126036400396,2.91106262957247,2.91106262957247,3.31376394373411,3.31376394373411,3.03145968888398,3.03145968888398,2.97783565155962,2.97783565155962
"Gga.10192.1.S1_at",4.16185754292784,4.16185754292784,4.16185754292784,4.16185754292784,4.13634671826109,4.13634671826109,4.02908890948306,4.02908890948306,4.16185754292784,4.16185754292784,4.29749363911891,4.29749363911891,4.16185754292784,4.16185754292784
"Gga.10193.1.S1_at",3.47411472690137,3.47411472690137,3.50492970482261,3.50492970482261,3.50492970482261,3.50492970482261,3.49334754603175,3.49334754603175,3.66000247537008,3.66000247537008,3.09621904565049,3.09621904565049,3.50492970482261,3.50492970482261
"Gga.10194.1.S1_s_at",4.64288974845172,4.64288974845172,4.5924836235683,4.5924836235683,4.69332801636522,4.69332801636522,4.45577879234558,4.45577879234558,4.53583266967801,4.53583266967801,4.64288974845172,4.64288974845172,4.7190365023414,4.7190365023414
"Gga.10195.1.S1_at",2.89535473428256,2.89535473428256,3.04691010604685,3.04691010604685,3.06891129207718,3.06891129207718,3.13706175128812,3.13706175128812,3.10023388788325,3.10023388788325,3.26605588381186,3.26605588381186,3.03444356677918,3.03444356677918
"Gga.10196.1.A1_at",4.19228326954268,4.19228326954268,3.80166436186555,3.80166436186555,3.86760783891767,3.86760783891767,4.15447615806405,4.15447615806405,4.10639130175952,4.10639130175952,4.10639130175952,4.10639130175952,4.24238768497623,4.24238768497623
"Gga.10196.1.S1_at",4.15165652833733,4.15165652833733,4.24581252956221,4.24581252956221,4.1772186152356,4.1772186152356,4.15165652833733,4.15165652833733,3.96468255144515,3.96468255144515,4.15165652833733,4.15165652833733,4.39587101987581,4.39587101987581
"Gga.10197.1.A1_at",4.27372975127,4.27372975127,4.34327169464956,4.34327169464956,4.32155847810123,4.32155847810123,4.34327169464956,4.34327169464956,4.34327169464956,4.34327169464956,4.52685505375719,4.52685505375719,4.2584743668199,4.2584743668199
"Gga.10198.1.S1_s_at",3.2000069204057,3.2000069204057,3.13390889423404,3.13390889423404,3.13390889423404,3.13390889423404,3.13390889423404,3.13390889423404,2.88672120277026,2.88672120277026,3.07855897726797,3.07855897726797,2.91221739104235,2.91221739104235
"Gga.10199.1.S1_s_at",3.55936361833379,3.55936361833379,3.71794395775487,3.71794395775487,3.7513147078006,3.7513147078006,3.72813376658957,3.72813376658957,3.42467451199481,3.42467451199481,3.80980411635387,3.80980411635387,3.80762864849333,3.80762864849333
"Gga.102.1.S1_at",4.43543929516466,4.43543929516466,4.60959389624974,4.60959389624974,4.49471020657157,4.49471020657157,4.65644499518497,4.65644499518497,4.682305589762,4.682305589762,4.31157133527033,4.31157133527033,4.61400735462002,4.61400735462002
"Gga.1020.1.S1_at",3.70467986743002,3.70467986743002,4.00259246663771,4.00259246663771,4.00259246663771,4.00259246663771,3.96598566225925,3.96598566225925,4.00259246663771,4.00259246663771,4.13959477226938,4.13959477226938,3.91779513880805,3.91779513880805
"Gga.10200.1.S1_at",3.57620224277004,3.57620224277004,3.58036431395372,3.58036431395372,3.57620224277004,3.57620224277004,3.34125959780897,3.34125959780897,3.65605011533577,3.65605011533577,3.56143706937583,3.56143706937583,3.57620224277004,3.57620224277004
"Gga.10201.1.S1_at",2.88787588442766,2.88787588442766,3.37791904438869,3.37791904438869,3.12075425561815,3.12075425561815,3.28572329247449,3.28572329247449,3.03359443020813,3.03359443020813,3.18333031991487,3.18333031991487,3.08252192301329,3.08252192301329
"Gga.10202.1.A1_at",6.42199931791347,6.42199931791347,6.4425028550941,6.4425028550941,6.42199931791347,6.42199931791347,6.28831289231287,6.28831289231287,6.48087057658872,6.48087057658872,6.49815190410184,6.49815190410184,6.38527263943492,6.38527263943492
"Gga.10202.1.S1_at",5.91510716819331,5.91510716819331,5.89458458652374,5.89458458652374,5.89458458652374,5.89458458652374,5.70387091487879,5.70387091487879,5.88403573752881,5.88403573752881,6.05528694802869,6.05528694802869,5.80945126925684,5.80945126925684
"Gga.10203.1.S1_s_at",2.53766959847542,2.53766959847542,2.57021871129058,2.57021871129058,2.68830095674336,2.68830095674336,2.57021871129058,2.57021871129058,2.55125200849414,2.55125200849414,2.69962108047696,2.69962108047696,2.57021871129058,2.57021871129058
"Gga.10204.1.S1_s_at",3.48344252918937,3.48344252918937,4.03810833773458,4.03810833773458,3.72813376658957,3.72813376658957,3.72813376658957,3.72813376658957,3.53379562032795,3.53379562032795,3.72813376658957,3.72813376658957,3.72813376658957,3.72813376658957
"Gga.10205.1.S1_at",3.42683970415682,3.42683970415682,3.1404969780959,3.1404969780959,3.18774506783008,3.18774506783008,2.94314674333842,2.94314674333842,3.18774506783008,3.18774506783008,3.44129303927262,3.44129303927262,3.19265171408649,3.19265171408649
"Gga.10205.1.S1_s_at",5.30120578834574,5.30120578834574,5.03378277876303,5.03378277876303,4.97654734927172,4.97654734927172,5.03378277876303,5.03378277876303,5.02349852482617,5.02349852482617,5.02349852482617,5.02349852482617,5.06689943016613,5.06689943016613
"Gga.10206.1.A1_at",3.71805520325871,3.71805520325871,3.71569546542292,3.71569546542292,3.36455220478002,3.36455220478002,3.59938786452849,3.59938786452849,3.61824506759217,3.61824506759217,3.61824506759217,3.61824506759217,3.73895206238436,3.73895206238436
"Gga.10206.1.S1_at",3.13850719271798,3.13850719271798,3.33499835481414,3.33499835481414,3.12850466383404,3.12850466383404,3.1531885634759,3.1531885634759,3.12063762983758,3.12063762983758,3.30387641986493,3.30387641986493,3.1531885634759,3.1531885634759
"Gga.10207.1.S1_at",2.76750989471483,2.76750989471483,2.74364825122711,2.74364825122711,2.91146102368277,2.91146102368277,2.61986074638421,2.61986074638421,2.69864545334348,2.69864545334348,2.74364825122711,2.74364825122711,2.74364825122711,2.74364825122711
"Gga.10207.2.S1_a_at",8.74925746513768,8.74925746513768,9.05066859311793,9.05066859311793,8.80791698742854,8.80791698742854,8.80791698742854,8.80791698742854,8.83915787627269,8.83915787627269,8.82678277965769,8.82678277965769,8.80791698742854,8.80791698742854
"Gga.10207.2.S1_at",6.08001411422036,6.08001411422036,6.17017589462148,6.17017589462148,6.17558393575484,6.17558393575484,6.15227546966732,6.15227546966732,6.15227546966732,6.15227546966732,6.06386874899774,6.06386874899774,6.15227546966732,6.15227546966732
"Gga.10208.1.S1_a_at",4.32097006122425,4.32097006122425,4.39587101987582,4.39587101987582,4.3763175558001,4.3763175558001,4.49489594511898,4.49489594511898,4.14476580358824,4.14476580358824,4.10405627002642,4.10405627002642,4.14975344795278,4.14975344795278
"Gga.10209.1.A1_at",2.97081757510583,2.97081757510583,2.96006695481174,2.96006695481174,2.96753233302808,2.96753233302808,2.96753233302808,2.96753233302808,2.78203722827585,2.78203722827585,3.25207527727947,3.25207527727947,2.96753233302808,2.96753233302808
"Gga.10209.1.S1_at",3.69204698679627,3.69204698679627,4.22940210364436,4.22940210364436,3.84771644924002,3.84771644924002,4.02264489558034,4.02264489558034,4.01848267636912,4.01848267636912,3.87959486404144,3.87959486404144,3.95575102484601,3.95575102484601
"Gga.1021.1.S1_at",7.91857151842968,7.91857151842968,8.11891444012523,8.11891444012523,8.39342269749822,8.39342269749822,8.06260218273839,8.06260218273839,8.07239832038645,8.07239832038645,7.87391052161734,7.87391052161734,8.07239832038645,8.07239832038645
"Gga.10210.1.S1_at",6.32620059901074,6.32620059901074,6.62565045589468,6.62565045589468,6.44658692011264,6.44658692011264,6.16603307045712,6.16603307045712,6.55793768996144,6.55793768996144,6.75912870765446,6.75912870765446,6.44316943829972,6.44316943829972
"Gga.10211.1.S1_at",3.31340996377879,3.31340996377879,3.36275554099545,3.36275554099545,3.36275554099545,3.36275554099545,3.54177457339362,3.54177457339362,3.36275554099545,3.36275554099545,3.40556056661157,3.40556056661157,3.36275554099545,3.36275554099545
"Gga.10211.2.S1_a_at",2.9414093025051,2.9414093025051,2.74112757707985,2.74112757707985,3.01592026958595,3.01592026958595,2.93290655428961,2.93290655428961,2.85276095520897,2.85276095520897,2.88632506973829,2.88632506973829,2.61799040661179,2.61799040661179
"Gga.10212.1.S1_at",5.25550132072681,5.25550132072681,5.25550132072681,5.25550132072681,5.25550132072681,5.25550132072681,5.28723432958189,5.28723432958189,5.14483387995477,5.14483387995477,5.25550132072681,5.25550132072681,5.28655185166816,5.28655185166816
"Gga.10213.1.A1_at",3.66459541572298,3.66459541572298,3.6266829896185,3.6266829896185,3.74932303311823,3.74932303311823,3.61387177202246,3.61387177202246,3.7294486530424,3.7294486530424,3.77447127503656,3.77447127503656,3.6441566307672,3.6441566307672
"Gga.10213.1.S1_at",5.56044110264486,5.56044110264486,5.60295757827674,5.60295757827674,5.62246514823886,5.62246514823886,5.5762233289091,5.5762233289091,5.37011095560964,5.37011095560964,5.7530803296829,5.7530803296829,5.5142138738731,5.5142138738731
"Gga.10214.1.S1_at",2.70579462908613,2.70579462908613,2.70579462908613,2.70579462908613,2.78850896894179,2.78850896894179,2.85810237200739,2.85810237200739,2.62761841367447,2.62761841367447,2.61983515824858,2.61983515824858,2.67132690378813,2.67132690378813
"Gga.10214.1.S1_s_at",2.74732593112329,2.74732593112329,2.69142015561079,2.69142015561079,2.94682756876659,2.94682756876659,2.94077391649653,2.94077391649653,2.65778493655782,2.65778493655782,2.74844037017663,2.74844037017663,2.94953764234667,2.94953764234667
"Gga.10215.1.S1_at",3.55320959892351,3.55320959892351,3.54104380060755,3.54104380060755,3.52594411461998,3.52594411461998,3.36275554099545,3.36275554099545,3.54776022724528,3.54776022724528,3.581130977291,3.581130977291,3.52594411461998,3.52594411461998
"Gga.10216.1.S1_at",6.18615670318254,6.18615670318254,6.30176219779986,6.30176219779986,6.30176219779986,6.30176219779986,6.30176219779986,6.30176219779986,6.55340437613788,6.55340437613788,6.30176219779986,6.30176219779986,6.30176219779986,6.30176219779986
"Gga.10216.2.A1_at",5.31831810180317,5.31831810180317,5.43719896038965,5.43719896038965,5.40860985776841,5.40860985776841,5.42218743590682,5.42218743590682,5.43719896038965,5.43719896038965,5.49263639530061,5.49263639530061,5.51749608171021,5.51749608171021
"Gga.10216.2.S1_a_at",6.36672400120222,6.36672400120222,6.27007007562489,6.27007007562489,6.27007007562489,6.27007007562489,6.23603870302271,6.23603870302271,6.22395895326924,6.22395895326924,6.30437233421011,6.30437233421011,6.27007007562489,6.27007007562489
"Gga.10217.1.S1_at",2.8076347122456,2.8076347122456,3.11113587709396,3.11113587709396,3.05627603743172,3.05627603743172,2.96753233302808,2.96753233302808,2.78968993696378,2.78968993696378,3.1090256973392,3.1090256973392,3.05627603743172,3.05627603743172
"Gga.10217.1.S1_s_at",3.15824352457783,3.15824352457783,3.18333031991487,3.18333031991487,3.24114572853157,3.24114572853157,3.37874589916015,3.37874589916015,3.21492787319332,3.21492787319332,3.21926663070697,3.21926663070697,3.36275554099545,3.36275554099545
"Gga.10218.2.A1_at",4.44396152808207,4.44396152808207,4.12584786813147,4.12584786813147,4.3860880798365,4.3860880798365,4.15165652833733,4.15165652833733,4.25890285257835,4.25890285257835,4.25890285257835,4.25890285257835,4.11341398267285,4.11341398267285
"Gga.10218.2.S1_s_at",5.65733475860093,5.65733475860093,5.65443176441668,5.65443176441668,5.65443176441668,5.65443176441668,5.35648260238919,5.35648260238919,5.91168763831733,5.91168763831733,5.80403553402434,5.80403553402434,5.62847476270726,5.62847476270726
"Gga.10219.1.A1_at",5.17072278456862,5.17072278456862,5.08843200610042,5.08843200610042,5.08311598251999,5.08311598251999,4.84266901796083,4.84266901796083,5.59689681905452,5.59689681905452,5.05965798793164,5.05965798793164,5.55683014149834,5.55683014149834
"Gga.10219.1.S1_s_at",5.62281606074316,5.62281606074316,5.75755351265918,5.75755351265918,5.81599553134352,5.81599553134352,5.75755351265918,5.75755351265918,5.83491309365301,5.83491309365301,5.88066192911494,5.88066192911494,5.75755351265918,5.75755351265918
"Gga.1022.2.S1_a_at",4.85872503037515,4.85872503037515,5.28338105411366,5.28338105411366,4.93924268761181,4.93924268761181,5.07931987983335,5.07931987983335,5.23624706698455,5.23624706698455,5.09447086451694,5.09447086451694,5.61165380788599,5.61165380788599
